"displacement","displacementOffset","displacements","durSweep","gain","mode","postDurInSec","preDurInSec","protocol","sampratein","samprateout","secondary_gain","stimDurInSec","Vm_id","trial","trialBlock","tags","rawname","datestr","idstr","fly","cell","genotype","timestamp","path"
-1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,1,4,NaN,PiezoStep_Raw_140219_F3_C4_1.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,2,4,NaN,PiezoStep_Raw_140219_F3_C4_2.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,3,4,NaN,PiezoStep_Raw_140219_F3_C4_3.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,4,4,NaN,PiezoStep_Raw_140219_F3_C4_4.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,5,4,NaN,PiezoStep_Raw_140219_F3_C4_5.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,6,4,NaN,PiezoStep_Raw_140219_F3_C4_6.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,7,4,NaN,PiezoStep_Raw_140219_F3_C4_7.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,8,4,NaN,PiezoStep_Raw_140219_F3_C4_8.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,9,4,NaN,PiezoStep_Raw_140219_F3_C4_9.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,10,4,NaN,PiezoStep_Raw_140219_F3_C4_10.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,11,4,NaN,PiezoStep_Raw_140219_F3_C4_11.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,12,4,NaN,PiezoStep_Raw_140219_F3_C4_12.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,13,4,NaN,PiezoStep_Raw_140219_F3_C4_13.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,14,4,NaN,PiezoStep_Raw_140219_F3_C4_14.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,15,4,NaN,PiezoStep_Raw_140219_F3_C4_15.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,16,4,NaN,PiezoStep_Raw_140219_F3_C4_16.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,17,4,NaN,PiezoStep_Raw_140219_F3_C4_17.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,18,4,NaN,PiezoStep_Raw_140219_F3_C4_18.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,19,4,NaN,PiezoStep_Raw_140219_F3_C4_19.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,20,4,NaN,PiezoStep_Raw_140219_F3_C4_20.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,21,4,NaN,PiezoStep_Raw_140219_F3_C4_21.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,22,4,NaN,PiezoStep_Raw_140219_F3_C4_22.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,23,4,NaN,PiezoStep_Raw_140219_F3_C4_23.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,24,4,NaN,PiezoStep_Raw_140219_F3_C4_24.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,25,4,NaN,PiezoStep_Raw_140219_F3_C4_25.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,26,4,NaN,PiezoStep_Raw_140219_F3_C4_26.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
-0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,27,4,NaN,PiezoStep_Raw_140219_F3_C4_27.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,28,4,NaN,PiezoStep_Raw_140219_F3_C4_28.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
0.3,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,29,4,NaN,PiezoStep_Raw_140219_F3_C4_29.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
1,5,-1/-0.3/-0.1/0.1/0.3/1,0.5,5,IClamp,0.1,0.2,PiezoStep,50000,50000,5,0.2,0,30,4,NaN,PiezoStep_Raw_140219_F3_C4_30.mat,140219,140219_F3_C4,3,4,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140219/140219_F3_C4
